listing_id,scrape_id,scraped_date,host_id,host_name,host_since,host_is_superhost,host_neighbourhood,listing_neighbourhood,property_type,room_type,accommodates,price,has_availability,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,source_file,year_month
9122371,20200000000000,2020-09-10,622849,Nic,24/5/2011,t,Bondi Beach,Waverley,Private room in apartment,Private room,2,102.0,t,0,8,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9122777,20200000000000,2020-09-10,28539941,Tibike,1/3/2015,f,Newtown,Inner West,Private room in house,Private room,2,66.0,t,0,1,100.0,8.0,8.0,10.0,10.0,10.0,09_2020.csv,2020-09
9123301,20200000000000,2020-09-10,47532424,Lisa,27/10/2015,f,Waterloo,Sydney,Entire apartment,Entire home/apt,4,200.0,t,0,6,96.0,10.0,10.0,9.0,10.0,10.0,09_2020.csv,2020-09
9123458,20200000000000,2020-09-10,5506744,Catherine,17/3/2013,f,Lilyfield,Inner West,Entire townhouse,Entire home/apt,4,250.0,t,0,1,80.0,8.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9133960,20200000000000,2020-09-10,16125857,Sébastien,29/5/2014,f,,Sydney,Private room in apartment,Private room,2,120.0,t,0,0,,,,,,,09_2020.csv,2020-09
9134116,20200000000000,2020-09-10,47573530,Xiaodong,27/10/2015,f,Haymarket,Sydney,Shared room in apartment,Shared room,1,48.0,t,0,0,,,,,,,09_2020.csv,2020-09
9136716,20200000000000,2020-09-11,28191418,Natasha,22/2/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,114.0,t,29,18,94.0,9.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9136759,20200000000000,2020-09-10,47584348,Luca,27/10/2015,f,Redfern,Sydney,Private room in house,Private room,2,60.0,t,0,0,,,,,,,09_2020.csv,2020-09
9137042,20200000000000,2020-09-10,30068697,Dane,26/3/2015,f,Woolloomooloo,Sydney,Entire apartment,Entire home/apt,4,250.0,t,0,7,93.0,10.0,9.0,10.0,10.0,10.0,09_2020.csv,2020-09
9137142,20200000000000,2020-09-10,14114999,Pierre,10/4/2014,f,Pyrmont,Sydney,Entire apartment,Entire home/apt,2,125.0,t,0,4,95.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9137264,20200000000000,2020-09-10,6121042,Hannah,27/4/2013,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,180.0,t,0,2,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9137767,20200000000000,2020-09-11,47589952,Amy,27/10/2015,f,Kirribilli,North Sydney,Entire house,Entire home/apt,6,480.0,t,2,30,96.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9138056,20200000000000,2020-09-11,43162201,Steven,2/9/2015,f,South Coogee,Randwick,Entire house,Entire home/apt,8,590.0,t,0,4,100.0,10.0,9.0,10.0,10.0,10.0,09_2020.csv,2020-09
9138234,20200000000000,2020-09-10,47592864,Emma,27/10/2015,f,,Northern Beaches,Private room in house,Private room,2,55.0,t,0,1,100.0,,,,,,09_2020.csv,2020-09
9138288,20200000000000,2020-09-10,2450066,Hotelesque,23/5/2012,f,Coogee,Randwick,Entire house,Entire home/apt,7,950.0,t,0,0,,,,,,,09_2020.csv,2020-09
9138903,20200000000000,2020-09-10,39451078,Luiz Carlos,24/7/2015,f,,Waverley,Private room in apartment,Private room,2,221.0,t,0,0,,,,,,,09_2020.csv,2020-09
9139089,20200000000000,2020-09-10,23955778,Slaney,19/11/2014,f,North Bondi,Waverley,Entire apartment,Entire home/apt,2,200.0,t,0,0,,,,,,,09_2020.csv,2020-09
9139918,20200000000000,2020-09-10,46212348,Adrian,10/10/2015,f,,Sydney,Entire apartment,Entire home/apt,4,200.0,t,0,0,,,,,,,09_2020.csv,2020-09
9140599,20200000000000,2020-09-10,8566828,Agnes,1/9/2013,f,,Northern Beaches,Entire apartment,Entire home/apt,2,110.0,t,0,2,100.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9140692,20200000000000,2020-09-10,38597387,Anna&Andrew,15/7/2015,f,Maroubra,Randwick,Entire apartment,Entire home/apt,2,80.0,t,0,2,70.0,9.0,6.0,9.0,9.0,8.0,09_2020.csv,2020-09
9142297,20200000000000,2020-09-10,47542881,Pat,27/10/2015,f,Bondi,Waverley,Private room in apartment,Private room,2,52.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9143526,20200000000000,2020-09-10,43454218,Anna,5/9/2015,f,Cremorne,North Sydney,Entire apartment,Entire home/apt,2,150.0,t,0,0,,,,,,,09_2020.csv,2020-09
9146510,20200000000000,2020-09-10,12529611,Roxanne,24/2/2014,f,Marrickville,Inner West,Entire apartment,Entire home/apt,4,200.0,t,0,6,97.0,10.0,10.0,9.0,9.0,9.0,09_2020.csv,2020-09
9154161,20200000000000,2020-09-10,28733498,Katie,4/3/2015,f,North Bondi,Waverley,Entire apartment,Entire home/apt,4,180.0,t,0,8,90.0,9.0,8.0,10.0,10.0,10.0,09_2020.csv,2020-09
9154208,20200000000000,2020-09-11,47656890,Ainslee,28/10/2015,f,,Blacktown,Private room in apartment,Private room,3,199.0,t,29,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9154234,20200000000000,2020-09-10,24380112,Michele,1/12/2014,f,Newtown,Inner West,Private room in house,Private room,2,95.0,t,0,0,,,,,,,09_2020.csv,2020-09
9154637,20200000000000,2020-09-10,46820002,Jesse,18/10/2015,f,Woollahra,Woollahra,Entire apartment,Entire home/apt,2,250.0,t,0,2,90.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9156574,20200000000000,2020-09-11,41599164,Kath,16/8/2015,f,Redfern,Sydney,Private room in apartment,Private room,2,90.0,t,30,118,90.0,9.0,9.0,9.0,9.0,9.0,09_2020.csv,2020-09
9157195,20200000000000,2020-09-10,15952633,Leoni,25/5/2014,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,138.0,t,0,37,93.0,9.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9157341,20200000000000,2020-09-10,12276318,Sarah,16/2/2014,f,,Sydney,Entire house,Entire home/apt,5,420.0,t,0,0,,,,,,,09_2020.csv,2020-09
9157703,20200000000000,2020-09-10,47673296,Alex,29/10/2015,f,Bondi,Waverley,Entire apartment,Entire home/apt,4,170.0,t,0,6,90.0,9.0,7.0,9.0,9.0,8.0,09_2020.csv,2020-09
9157744,20200000000000,2020-09-10,18971898,Lidia,27/7/2014,f,Waterloo,Sydney,Private room in house,Private room,2,80.0,t,0,1,,,,,,,09_2020.csv,2020-09
9157997,20200000000000,2020-09-10,5372126,Ben,8/3/2013,f,Annandale,Inner West,Private room in house,Private room,1,280.0,t,0,0,,,,,,,09_2020.csv,2020-09
9159131,20200000000000,2020-09-10,12683356,Bruno,1/3/2014,f,,Northern Beaches,Private room in apartment,Private room,2,50.0,t,0,1,80.0,8.0,10.0,10.0,8.0,10.0,09_2020.csv,2020-09
9159544,20200000000000,2020-09-10,13875537,Declan,4/4/2014,f,,Waverley,Private room in apartment,Private room,2,86.0,t,0,7,89.0,9.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9159582,20200000000000,2020-09-10,47682258,Sharon,29/10/2015,f,,Ryde,Entire apartment,Entire home/apt,2,131.43,t,0,0,,,,,,,09_2020.csv,2020-09
9159588,20200000000000,2020-09-10,34344899,Dave,27/5/2015,f,Coogee,Randwick,Entire house,Entire home/apt,4,200.0,t,0,0,,,,,,,09_2020.csv,2020-09
9159694,20200000000000,2020-09-11,47682411,Gabrielle,29/10/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,320.0,t,28,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9159885,20200000000000,2020-09-10,44226689,Sabine,15/9/2015,f,Waterloo,Sydney,Private room in apartment,Private room,2,80.0,t,0,21,96.0,10.0,9.0,9.0,10.0,10.0,09_2020.csv,2020-09
9161082,20200000000000,2020-09-10,1612524,Jillian,16/1/2012,f,,Northern Beaches,Entire house,Entire home/apt,5,480.0,t,0,2,90.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9164562,20200000000000,2020-09-11,7209717,Allison,1/7/2013,f,,Northern Beaches,Entire apartment,Entire home/apt,4,165.0,t,22,56,94.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9171065,20200000000000,2020-09-10,47727457,Paddy,29/10/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,6,300.0,t,0,3,93.0,9.0,9.0,10.0,10.0,7.0,09_2020.csv,2020-09
9172052,20200000000000,2020-09-10,6652030,Julia,30/5/2013,f,Neutral Bay,North Sydney,Entire apartment,Entire home/apt,2,85.0,t,0,2,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9172734,20200000000000,2020-09-10,2824571,Julia,4/7/2012,f,Potts Point,Sydney,Entire apartment,Entire home/apt,2,149.0,t,0,14,88.0,9.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9172791,20200000000000,2020-09-10,42092865,Luke,21/8/2015,f,,Northern Beaches,Entire house,Entire home/apt,4,500.0,t,0,1,100.0,10.0,10.0,10.0,10.0,8.0,09_2020.csv,2020-09
9172860,20200000000000,2020-09-11,15469257,Rowen,13/5/2014,f,Haymarket,Sydney,Entire apartment,Entire home/apt,2,144.0,t,29,10,100.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9173603,20200000000000,2020-09-10,47739772,Carolina,29/10/2015,f,Lilyfield,Inner West,Private room in house,Private room,1,70.0,t,0,1,,,,,,,09_2020.csv,2020-09
9173857,20200000000000,2020-09-10,36304598,Mariana,20/6/2015,f,Kogarah,Georges River,Entire apartment,Entire home/apt,5,220.0,t,0,3,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9175945,20200000000000,2020-09-11,47750865,Cathie,30/10/2015,f,Roselands,Canterbury-Bankstown,Private room in house,Private room,1,250.0,t,30,0,,,,,,,09_2020.csv,2020-09
9177970,20200000000000,2020-09-11,37448420,Helen,4/7/2015,t,,Northern Beaches,Entire house,Entire home/apt,8,900.0,t,17,50,97.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9186875,20200000000000,2020-09-10,673834,Tim,7/6/2011,f,Bondi Junction,Waverley,Entire house,Entire home/apt,5,160.0,t,0,6,92.0,10.0,8.0,10.0,10.0,10.0,09_2020.csv,2020-09
9187088,20200000000000,2020-09-10,22695584,Jessica,18/10/2014,f,Bondi Beach,Waverley,Private room in apartment,Private room,2,49.0,t,0,3,100.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9187116,20200000000000,2020-09-10,47797083,Nathan,30/10/2015,f,Bronte,Waverley,Entire apartment,Entire home/apt,2,169.0,t,0,10,96.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9187262,20200000000000,2020-09-10,47797906,Paul,30/10/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,4,150.0,t,0,1,100.0,8.0,10.0,8.0,10.0,10.0,09_2020.csv,2020-09
9187476,20200000000000,2020-09-11,21857961,Mark,28/9/2014,f,,Northern Beaches,Entire house,Entire home/apt,5,475.0,t,0,3,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9187968,20200000000000,2020-09-11,12852399,Bron,6/3/2014,f,Palm Beach,Northern Beaches,Entire house,Entire home/apt,8,1500.0,t,0,0,,,,,,,09_2020.csv,2020-09
9188031,20200000000000,2020-09-11,8190485,Karin,8/6/2015,f,,Woollahra,Private room in apartment,Private room,2,69.0,t,27,8,88.0,9.0,8.0,10.0,9.0,9.0,09_2020.csv,2020-09
9188113,20200000000000,2020-09-11,25729905,Jeremy,7/1/2015,t,Bronte,Waverley,Private room in bungalow,Private room,2,115.0,t,0,56,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9188801,20200000000000,2020-09-10,17967710,Andy,11/7/2014,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,2,200.0,t,0,4,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9189067,20200000000000,2020-09-12,47805689,Jodie,30/10/2015,f,,Northern Beaches,Entire house,Entire home/apt,8,200.0,t,0,3,87.0,9.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9189172,20200000000000,2020-09-11,28377212,Peter,26/2/2015,t,,Sydney,Entire apartment,Entire home/apt,2,180.0,t,29,140,97.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9189444,20200000000000,2020-09-10,41505402,Shadie,14/8/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,5,175.0,t,0,5,90.0,10.0,9.0,9.0,9.0,9.0,09_2020.csv,2020-09
9189689,20200000000000,2020-09-10,47808621,Jo,31/10/2015,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,130.0,t,0,5,96.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9189790,20200000000000,2020-09-10,47809152,Kenn,31/10/2015,f,Haymarket,Sydney,Entire apartment,Entire home/apt,3,150.0,t,0,1,80.0,10.0,10.0,10.0,10.0,8.0,09_2020.csv,2020-09
9191333,20200000000000,2020-09-11,11112917,Melissa,8/1/2014,t,,Northern Beaches,Entire house,Entire home/apt,7,895.0,t,25,13,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9192542,20200000000000,2020-09-10,47821604,Sophie,31/10/2015,f,,Hornsby,Private room in house,Private room,1,35.0,t,0,0,,,,,,,09_2020.csv,2020-09
9200385,20200000000000,2020-09-10,47361234,Mike,25/10/2015,f,,Northern Beaches,Private room in apartment,Private room,2,85.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9200952,20200000000000,2020-09-10,12337397,May,17/2/2014,f,,Northern Beaches,Private room in apartment,Private room,1,55.0,t,0,0,,,,,,,09_2020.csv,2020-09
9201182,20200000000000,2020-09-10,17350991,Ebony,28/6/2014,f,Concord,Canada Bay,Entire apartment,Entire home/apt,4,160.0,t,0,2,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9201255,20200000000000,2020-09-10,6949174,Abbey,16/6/2013,f,Lilyfield,Inner West,Entire house,Entire home/apt,8,290.0,t,0,0,,,,,,,09_2020.csv,2020-09
9201518,20200000000000,2020-09-11,47860556,Kenny,31/10/2015,f,Sydney,Sydney,Entire apartment,Entire home/apt,3,248.0,t,0,38,92.0,9.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9202537,20200000000000,2020-09-11,23546487,Nick,9/11/2014,t,,Hunters Hill,Private room in house,Private room,2,100.0,t,29,235,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9202615,20200000000000,2020-09-11,47866524,Chris,1/11/2015,f,,Northern Beaches,Entire apartment,Entire home/apt,2,160.0,t,29,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9202715,20200000000000,2020-09-11,6708328,Danielle,3/6/2013,f,Lilyfield,Inner West,Entire house,Entire home/apt,6,500.0,t,0,31,95.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9202777,20200000000000,2020-09-10,39318918,Chris,23/7/2015,f,,Inner West,Entire house,Entire home/apt,5,350.0,t,0,3,87.0,9.0,7.0,10.0,9.0,8.0,09_2020.csv,2020-09
9203245,20200000000000,2020-09-10,47869477,Matthew,1/11/2015,f,Annandale,Inner West,Entire apartment,Entire home/apt,4,200.0,t,0,4,85.0,9.0,8.0,10.0,10.0,9.0,09_2020.csv,2020-09
9203771,20200000000000,2020-09-10,25764448,Guy,7/1/2015,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,4,220.0,t,0,1,80.0,8.0,8.0,10.0,8.0,6.0,09_2020.csv,2020-09
9203848,20200000000000,2020-09-11,9193729,Yvonne,2/10/2013,t,Kogarah Bay,Georges River,Entire guest suite,Entire home/apt,2,120.0,t,29,110,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9203849,20200000000000,2020-09-12,26515550,Charlotte,22/1/2015,f,Erskineville,Sydney,Private room in house,Private room,2,80.0,t,0,2,100.0,9.0,10.0,9.0,10.0,9.0,09_2020.csv,2020-09
9203878,20200000000000,2020-09-12,47872717,Jane,1/11/2015,f,,Sydney,Entire apartment,Entire home/apt,4,200.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9203949,20200000000000,2020-09-10,15069484,Thomas,4/5/2014,f,Bondi Beach,Waverley,Entire house,Entire home/apt,4,450.0,t,0,0,,,,,,,09_2020.csv,2020-09
9215747,20200000000000,2020-09-10,47924461,Shayde,1/11/2015,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,150.0,t,0,1,80.0,10.0,10.0,8.0,8.0,,09_2020.csv,2020-09
9217006,20200000000000,2020-09-10,31639818,Ryan,21/4/2015,f,,Sydney,Entire apartment,Entire home/apt,2,250.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9217188,20200000000000,2020-09-10,47930096,Jane,1/11/2015,f,,Northern Beaches,Entire house,Entire home/apt,6,250.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9218093,20200000000000,2020-09-10,47934374,Cameron,1/11/2015,f,Kirribilli,North Sydney,Entire apartment,Entire home/apt,2,152.0,t,0,0,,,,,,,09_2020.csv,2020-09
9218616,20200000000000,2020-09-11,47936856,Yin,1/11/2015,f,Randwick,Randwick,Entire apartment,Entire home/apt,4,180.0,t,0,16,93.0,9.0,9.0,9.0,9.0,9.0,09_2020.csv,2020-09
9219159,20200000000000,2020-09-10,4315249,Paul,3/12/2012,f,Bellevue Hill,Woollahra,Entire apartment,Entire home/apt,2,250.0,t,0,0,,,,,,,09_2020.csv,2020-09
9219320,20200000000000,2020-09-11,2801599,Laura,2/7/2012,f,Redfern,Sydney,Entire apartment,Entire home/apt,2,550.0,t,30,1,60.0,10.0,4.0,10.0,10.0,4.0,09_2020.csv,2020-09
9220063,20200000000000,2020-09-10,47943619,Murray,2/11/2015,f,Tempe,Inner West,Entire house,Entire home/apt,8,150.0,t,0,14,89.0,9.0,8.0,9.0,9.0,9.0,09_2020.csv,2020-09
9220459,20200000000000,2020-09-10,47945479,Eliza,2/11/2015,f,Zetland,Sydney,Entire apartment,Entire home/apt,1,80.0,t,0,13,89.0,9.0,9.0,9.0,10.0,9.0,09_2020.csv,2020-09
9221843,20200000000000,2020-09-10,47951112,Alana,2/11/2015,f,Randwick,Randwick,Entire house,Entire home/apt,7,400.0,t,0,3,93.0,10.0,7.0,10.0,10.0,9.0,09_2020.csv,2020-09
9221874,20200000000000,2020-09-10,47870803,Miles,1/11/2015,f,Surry Hills,Sydney,Entire house,Entire home/apt,4,199.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9221985,20200000000000,2020-09-10,6514580,Kasia,22/5/2013,f,Coogee,Randwick,Entire apartment,Entire home/apt,2,160.0,t,0,11,96.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9222068,20200000000000,2020-09-11,23639714,Zoe,12/11/2014,f,Woollahra,Woollahra,Private room in house,Private room,2,88.0,t,14,22,98.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9222105,20200000000000,2020-09-10,23436448,Jean-Francois,6/11/2014,f,Woolloomooloo,Sydney,Entire apartment,Entire home/apt,4,325.0,t,0,0,,,,,,,09_2020.csv,2020-09
9222255,20200000000000,2020-09-11,16489397,Jeremy,7/6/2014,f,,Inner West,Private room in house,Private room,1,50.0,t,30,0,,,,,,,09_2020.csv,2020-09
9222316,20200000000000,2020-09-10,5914948,Samantha,14/4/2013,f,Annandale,Inner West,Entire apartment,Entire home/apt,2,154.0,t,0,41,97.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9222532,20200000000000,2020-09-10,47953805,Haini,2/11/2015,f,,Parramatta,Private room in house,Private room,1,21.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9222576,20200000000000,2020-09-10,26661625,Julie,25/1/2015,f,,Northern Beaches,Entire house,Entire home/apt,5,160.0,t,0,0,,,,,,,09_2020.csv,2020-09
9222938,20200000000000,2020-09-10,47955480,Estefanía,2/11/2015,f,Bondi Junction,Waverley,Private room in house,Private room,1,46.0,t,0,0,,,,,,,09_2020.csv,2020-09
9223352,20200000000000,2020-09-10,47955739,Jo,2/11/2015,f,,Northern Beaches,Entire house,Entire home/apt,10,500.0,t,0,1,,,,,,,09_2020.csv,2020-09
9223554,20200000000000,2020-09-11,24391138,Gayle,2/12/2014,f,Erskineville,Sydney,Private room in apartment,Private room,2,153.0,t,29,14,93.0,10.0,10.0,10.0,10.0,9.0,09_2020.csv,2020-09
9224272,20200000000000,2020-09-12,28025034,Jimmy,19/2/2015,f,,The Hills Shire,Private room in guest suite,Private room,4,168.0,t,30,1,100.0,8.0,10.0,10.0,10.0,10.0,09_2020.csv,2020-09
9224664,20200000000000,2020-09-10,27711460,Fay,13/2/2015,f,,Cumberland,Entire apartment,Entire home/apt,5,136.0,t,0,12,93.0,9.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9237852,20200000000000,2020-09-10,16603140,Kimia,10/6/2014,f,,Randwick,Private room in house,Private room,1,40.0,t,0,0,,,,,,,09_2020.csv,2020-09
9237966,20200000000000,2020-09-10,48015045,Gillian,2/11/2015,f,,Northern Beaches,Private room in apartment,Private room,2,180.0,t,0,0,,,,,,,09_2020.csv,2020-09
9238198,20200000000000,2020-09-10,48016220,Florentina,2/11/2015,f,Erskineville,Sydney,Private room in townhouse,Private room,2,65.0,t,0,2,100.0,10.0,9.0,10.0,10.0,10.0,09_2020.csv,2020-09
9238898,20200000000000,2020-09-10,48019104,Tracy,2/11/2015,f,Bondi,Waverley,Entire house,Entire home/apt,8,500.0,t,0,0,,,,,,,09_2020.csv,2020-09
9239802,20200000000000,2020-09-11,10802696,Hans-Lothar,25/12/2013,t,,Sydney,Entire apartment,Entire home/apt,2,95.0,t,29,122,93.0,10.0,9.0,10.0,10.0,9.0,09_2020.csv,2020-09
9240265,20200000000000,2020-09-11,10338483,Cassie,29/11/2013,f,,Waverley,Entire condominium,Entire home/apt,5,190.0,t,29,11,93.0,10.0,9.0,10.0,10.0,10.0,09_2020.csv,2020-09
