listing_id,scrape_id,scraped_date,host_id,host_name,host_since,host_is_superhost,host_neighbourhood,listing_neighbourhood,property_type,room_type,accommodates,price,has_availability,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,source_file,year_month
4497296,20201200000000,2020-12-16,20152651,Virginia,17/8/2014,f,Sans Souci,Georges River,Private room in house,Private room,2,65.0,t,29,16,91.0,9.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4498441,20201200000000,2020-12-15,4376336,Christiane,10/12/2012,t,Manly,Northern Beaches,Private room in apartment,Private room,2,164.0,t,4,43,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4499095,20201200000000,2020-12-15,11594621,Dino,24/1/2014,t,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,2,229.0,t,14,49,96.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4499721,20201200000000,2020-12-16,10469992,Christina,6/12/2013,f,Bronte,Waverley,Entire apartment,Entire home/apt,3,99.0,t,0,157,94.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4502957,20201200000000,2020-12-15,1495162,Hannah,11/12/2011,f,Bondi Beach,Waverley,Entire house,Entire home/apt,8,837.0,t,6,19,94.0,9.0,9.0,10.0,9.0,9.0,12_2020.csv,2020-12
4503516,20201200000000,2020-12-16,16370085,Andrew,4/6/2014,f,Erskineville,Sydney,Entire house,Entire home/apt,4,170.0,t,0,15,90.0,9.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4503899,20201200000000,2020-12-15,23357782,Chris,4/11/2014,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,4,210.0,t,0,1,80.0,8.0,8.0,8.0,8.0,8.0,12_2020.csv,2020-12
4504175,20201200000000,2020-12-15,3933637,Emma,21/10/2012,f,,Woollahra,Entire apartment,Entire home/apt,3,200.0,t,0,0,,,,,,,12_2020.csv,2020-12
4504304,20201200000000,2020-12-15,23359988,Eddy And Jess,5/11/2014,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,4,500.0,t,0,10,100.0,10.0,9.0,10.0,10.0,10.0,12_2020.csv,2020-12
4504305,20201200000000,2020-12-15,7817809,Claire,30/7/2013,f,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,2,121.0,t,10,16,97.0,10.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4504969,20201200000000,2020-12-16,23277896,Rowan,3/11/2014,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,170.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4505519,20201200000000,2020-12-15,23365338,Andrew,5/11/2014,f,North Bondi,Waverley,Entire apartment,Entire home/apt,4,233.0,t,5,7,97.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4512124,20201200000000,2020-12-16,23396059,Dani,5/11/2014,f,,Waverley,Private room in apartment,Private room,2,100.0,t,0,0,,,,,,,12_2020.csv,2020-12
4512300,20201200000000,2020-12-15,10516261,Dave,9/12/2013,f,,Waverley,Entire loft,Entire home/apt,4,222.0,t,0,30,94.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4512376,20201200000000,2020-12-15,22260507,Dana,7/10/2014,f,Annandale,Sydney,Entire house,Entire home/apt,6,330.0,t,0,9,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4512883,20201200000000,2020-12-16,23174162,John,31/10/2014,f,Alexandria,Sydney,Entire house,Entire home/apt,5,400.0,t,0,1,,,,,,,12_2020.csv,2020-12
4519488,20201200000000,2020-12-16,2672319,Dana,18/6/2012,t,Bronte,Waverley,Entire apartment,Entire home/apt,2,200.0,t,0,48,90.0,9.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4519952,20201200000000,2020-12-15,12067531,Sherri,9/2/2014,f,Drummoyne,Canada Bay,Entire apartment,Entire home/apt,2,94.0,t,18,3,100.0,10.0,9.0,9.0,10.0,10.0,12_2020.csv,2020-12
4520616,20201200000000,2020-12-16,5681503,Mikki,29/3/2013,f,Newtown,Inner West,Entire apartment,Entire home/apt,2,332.0,t,0,0,,,,,,,12_2020.csv,2020-12
4521264,20201200000000,2020-12-16,8376366,Rob,25/8/2013,t,Bondi Junction,Waverley,Private room in house,Private room,2,89.0,t,20,17,98.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4521519,20201200000000,2020-12-15,9880950,Mike And Tamsin,7/11/2013,t,,Northern Beaches,Entire cabin,Entire home/apt,2,95.0,t,0,249,97.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4521912,20201200000000,2020-12-16,20348776,Paul,21/8/2014,f,Fairlight,Northern Beaches,Entire apartment,Entire home/apt,2,219.0,t,30,5,92.0,10.0,9.0,9.0,10.0,9.0,12_2020.csv,2020-12
4522635,20201200000000,2020-12-16,23446220,Scott,7/11/2014,f,Bronte,Waverley,Entire house,Entire home/apt,8,3000.0,t,0,0,,,,,,,12_2020.csv,2020-12
4526998,20201200000000,2020-12-15,12803950,Susan,4/3/2014,f,Waterloo,Sydney,Private room in apartment,Private room,2,60.0,t,0,3,93.0,9.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4527818,20201200000000,2020-12-15,23473177,Kirstin,8/11/2014,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,4,395.0,t,0,2,80.0,10.0,9.0,8.0,10.0,8.0,12_2020.csv,2020-12
4528065,20201200000000,2020-12-15,23362776,Ken,5/11/2014,f,,Northern Beaches,Entire apartment,Entire home/apt,4,295.0,t,0,2,100.0,10.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4528421,20201200000000,2020-12-15,3969502,Maxine,25/10/2012,f,Potts Point,Sydney,Entire apartment,Entire home/apt,3,200.0,t,5,3,93.0,10.0,9.0,10.0,10.0,10.0,12_2020.csv,2020-12
4531335,20201200000000,2020-12-16,4694912,Charlene,14/1/2013,f,,Woollahra,Entire house,Entire home/apt,4,295.0,t,0,6,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4532191,20201200000000,2020-12-15,23498200,Helen,8/11/2014,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,4,188.0,t,0,6,83.0,9.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4532409,20201200000000,2020-12-16,23499387,Susan,8/11/2014,f,Waverly,Waverley,Entire apartment,Entire home/apt,2,110.0,t,15,1,80.0,8.0,8.0,8.0,10.0,8.0,12_2020.csv,2020-12
4532584,20201200000000,2020-12-15,8909381,Brett & Linda,18/9/2013,f,,Northern Beaches,Entire house,Entire home/apt,8,595.0,t,1,9,98.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4533332,20201200000000,2020-12-16,23505581,Virginia,9/11/2014,f,Darling Point,Woollahra,Entire apartment,Entire home/apt,4,700.0,t,1,0,,,,,,,12_2020.csv,2020-12
4533931,20201200000000,2020-12-15,23509124,David,9/11/2014,f,Bondi,Waverley,Entire apartment,Entire home/apt,4,580.0,t,0,0,,,,,,,12_2020.csv,2020-12
4534080,20201200000000,2020-12-15,23509958,Simon,9/11/2014,f,Rose Bay,Waverley,Entire house,Entire home/apt,7,860.0,t,0,0,,,,,,,12_2020.csv,2020-12
4534206,20201200000000,2020-12-15,1627165,Natalie,19/1/2012,f,Manly,Northern Beaches,Private room in apartment,Private room,2,115.0,t,0,3,93.0,9.0,9.0,10.0,9.0,9.0,12_2020.csv,2020-12
4534522,20201200000000,2020-12-15,5443080,Julie,13/3/2013,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,5,165.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4537953,20201200000000,2020-12-15,23530334,Damian,9/11/2014,f,South Coogee,Randwick,Entire house,Entire home/apt,8,700.0,t,0,2,90.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4539724,20201200000000,2020-12-16,14462184,Jacquie,19/4/2014,f,Manly,Northern Beaches,Entire house,Entire home/apt,7,500.0,t,0,1,80.0,10.0,6.0,10.0,10.0,10.0,12_2020.csv,2020-12
4539996,20201200000000,2020-12-16,22699873,Joe,19/10/2014,f,Mascot,Bayside,Private room in apartment,Private room,2,70.0,t,0,10,98.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4540019,20201200000000,2020-12-15,2481316,Chelsea,28/5/2012,f,Rose Bay,Waverley,Entire apartment,Entire home/apt,6,207.0,t,0,3,100.0,9.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4540547,20201200000000,2020-12-15,9172884,Danila,1/10/2013,f,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,153.0,t,0,56,97.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4541188,20201200000000,2020-12-15,23548563,Lara,9/11/2014,f,Coogee,Randwick,Entire apartment,Entire home/apt,3,120.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4541360,20201200000000,2020-12-15,18776620,James,24/7/2014,f,,Waverley,Private room in apartment,Private room,2,70.0,t,0,0,,,,,,,12_2020.csv,2020-12
4544112,20201200000000,2020-12-15,23560839,Andres,10/11/2014,f,Petersham,Inner West,Private room in apartment,Private room,1,40.0,t,0,1,100.0,10.0,10.0,10.0,10.0,8.0,12_2020.csv,2020-12
4548520,20201200000000,2020-12-15,23582820,Michael,10/11/2014,t,,Northern Beaches,Entire apartment,Entire home/apt,4,157.0,t,5,142,92.0,10.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4549327,20201200000000,2020-12-15,19942656,Jenny,13/8/2014,f,Cammeray,North Sydney,Entire house,Entire home/apt,9,2000.0,t,30,17,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4549546,20201200000000,2020-12-16,23588168,GuestStay,10/11/2014,f,Hunters Hill,Ryde,Private room in house,Private room,2,829.0,t,23,7,89.0,9.0,9.0,10.0,9.0,9.0,12_2020.csv,2020-12
4550188,20201200000000,2020-12-15,492362,Zoë,7/4/2011,f,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,4,124.0,t,0,1,,,,,,,12_2020.csv,2020-12
4550363,20201200000000,2020-12-16,19429170,Joe And  Julie,4/8/2014,t,,Sutherland Shire,Entire bungalow,Entire home/apt,2,129.0,t,23,263,96.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4550529,20201200000000,2020-12-15,23437202,Jane,7/11/2014,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,165.0,t,0,1,80.0,10.0,10.0,10.0,10.0,8.0,12_2020.csv,2020-12
4551693,20201200000000,2020-12-16,10132237,Louise,19/11/2013,t,Greenwich,Lane Cove,Private room in house,Private room,2,140.0,t,0,24,97.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4552083,20201200000000,2020-12-16,3088023,Maureen,29/7/2012,f,Castlecrag,Willoughby,Private room in house,Private room,2,95.0,t,29,16,93.0,10.0,9.0,10.0,10.0,10.0,12_2020.csv,2020-12
4553273,20201200000000,2020-12-15,199365,Erica,12/8/2010,t,Darlinghurst,Sydney,Entire apartment,Entire home/apt,3,590.0,t,0,0,,,,,,,12_2020.csv,2020-12
4559984,20201200000000,2020-12-15,12712222,Victoria,2/3/2014,f,Tamarama,Waverley,Entire house,Entire home/apt,6,860.0,t,30,4,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4560057,20201200000000,2020-12-16,19240749,Reece,31/7/2014,f,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,2,118.0,t,9,50,92.0,10.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4560894,20201200000000,2020-12-15,23644790,Ellen,12/11/2014,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,200.0,t,0,1,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4560945,20201200000000,2020-12-15,23645050,Simone,12/11/2014,f,Palm Beach,Northern Beaches,Entire house,Entire home/apt,7,1090.0,t,3,5,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4561042,20201200000000,2020-12-16,23645387,Ramy,12/11/2014,t,Pyrmont,Sydney,Entire apartment,Entire home/apt,6,303.0,t,12,266,96.0,10.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4566717,20201200000000,2020-12-15,23671875,Muneeba,12/11/2014,f,Chippendale,Sydney,Private room in house,Private room,2,50.0,t,0,0,,,,,,,12_2020.csv,2020-12
4566973,20201200000000,2020-12-16,19312750,Nicole,1/8/2014,f,,Woollahra,Private room in apartment,Private room,2,164.0,t,13,0,,,,,,,12_2020.csv,2020-12
4567707,20201200000000,2020-12-15,7409213,L'Abode Accommodation Specialist,10/7/2013,f,Bellevue Hill,Waverley,Entire apartment,Entire home/apt,6,602.0,t,1,46,84.0,9.0,8.0,9.0,9.0,8.0,12_2020.csv,2020-12
4567882,20201200000000,2020-12-15,23678865,Emma,12/11/2014,t,Pyrmont,Sydney,Entire apartment,Entire home/apt,2,200.0,t,25,3,100.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4568049,20201200000000,2020-12-16,11348007,Jane And James,16/1/2014,f,Kingsford,Randwick,Private room in apartment,Private room,1,95.0,t,0,31,99.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4568086,20201200000000,2020-12-16,47896,Amy,23/10/2009,f,Bronte,Waverley,Entire house,Entire home/apt,4,250.0,t,0,0,,,,,,,12_2020.csv,2020-12
4568503,20201200000000,2020-12-15,4552462,Ludivine & Aymeric,2/1/2013,f,Surry Hills,Sydney,Private room in house,Private room,2,100.0,t,0,21,95.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4569536,20201200000000,2020-12-16,22823436,Liane,21/10/2014,t,Bronte,Waverley,Entire apartment,Entire home/apt,2,101.0,t,2,208,98.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4571075,20201200000000,2020-12-16,113874,Bondi Beach Holiday Homes,26/4/2010,f,Bellevue Hill,Waverley,Entire apartment,Entire home/apt,4,501.0,t,1,46,93.0,9.0,9.0,9.0,10.0,9.0,12_2020.csv,2020-12
4574869,20201200000000,2020-12-15,10197259,Alex,22/11/2013,f,Bondi Beach,Waverley,Private room in apartment,Private room,1,60.0,t,0,0,,,,,,,12_2020.csv,2020-12
4575789,20201200000000,2020-12-15,22980172,María,26/10/2014,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,125.0,t,0,0,,,,,,,12_2020.csv,2020-12
4576786,20201200000000,2020-12-16,15874754,Mark,22/5/2014,f,,Canterbury-Bankstown,Private room in house,Private room,2,50.0,t,0,0,,,,,,,12_2020.csv,2020-12
4577376,20201200000000,2020-12-15,13761225,Adam,1/4/2014,f,Waterloo,Sydney,Entire apartment,Entire home/apt,2,99.0,t,0,13,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4578321,20201200000000,2020-12-16,23732638,Sue,14/11/2014,f,Kirribilli,North Sydney,Private room in house,Private room,2,135.0,t,0,0,,,,,,,12_2020.csv,2020-12
4582642,20201200000000,2020-12-15,23754325,Gabrielle,14/11/2014,f,Randwick,Randwick,Private room in house,Private room,1,207.0,t,0,0,,,,,,,12_2020.csv,2020-12
4582940,20201200000000,2020-12-15,3705376,Carlos,29/9/2012,f,North Bondi,Waverley,Entire apartment,Entire home/apt,2,161.0,t,0,5,100.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4582944,20201200000000,2020-12-16,23755824,Jonathan,14/11/2014,f,Vaucluse,Waverley,Entire apartment,Entire home/apt,5,320.0,t,0,0,,,,,,,12_2020.csv,2020-12
4583414,20201200000000,2020-12-15,7768123,Laura,28/7/2013,f,,Northern Beaches,Entire house,Entire home/apt,6,200.0,t,0,0,,,,,,,12_2020.csv,2020-12
4583470,20201200000000,2020-12-15,23759159,Linda,15/11/2014,f,Balmain,Inner West,Entire apartment,Entire home/apt,3,165.0,t,0,38,96.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4583810,20201200000000,2020-12-16,23761153,Lenka,15/11/2014,f,,Sydney,Entire apartment,Entire home/apt,2,70.0,t,0,0,,,,,,,12_2020.csv,2020-12
4585444,20201200000000,2020-12-15,12035326,Guillaume,7/2/2014,t,Potts Point,Sydney,Entire apartment,Entire home/apt,2,82.0,t,0,42,90.0,9.0,8.0,9.0,9.0,9.0,12_2020.csv,2020-12
4588521,20201200000000,2020-12-15,23635281,Babita,11/11/2014,f,,Campbelltown,Private room in house,Private room,2,60.0,t,0,3,87.0,9.0,9.0,9.0,9.0,9.0,12_2020.csv,2020-12
4588660,20201200000000,2020-12-15,3004161,Sean,20/7/2012,f,Rosebery,Sydney,Private room in house,Private room,2,60.0,t,30,1,80.0,6.0,6.0,6.0,8.0,6.0,12_2020.csv,2020-12
4588799,20201200000000,2020-12-15,23786898,Marie,15/11/2014,f,,Northern Beaches,Entire house,Entire home/apt,7,800.0,t,0,4,95.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4589027,20201200000000,2020-12-16,21783619,Marie,25/9/2014,f,Lilyfield,Inner West,Entire guest suite,Entire home/apt,2,99.0,t,8,93,95.0,10.0,10.0,10.0,10.0,9.0,12_2020.csv,2020-12
4589603,20201200000000,2020-12-15,23788170,David,15/11/2014,f,Clovelly,Randwick,Entire house,Entire home/apt,6,600.0,t,0,6,100.0,9.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4589772,20201200000000,2020-12-16,9081654,Danielle,27/9/2013,f,,Randwick,Private room in house,Private room,2,129.0,t,30,0,,,,,,,12_2020.csv,2020-12
4590307,20201200000000,2020-12-16,55948,Heidi,20/11/2009,t,Balgowlah,Northern Beaches,Entire guesthouse,Entire home/apt,2,159.0,t,17,26,92.0,10.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4590485,20201200000000,2020-12-15,8229692,Lloyd,18/8/2013,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,4,375.0,t,0,0,,,,,,,12_2020.csv,2020-12
4591603,20201200000000,2020-12-16,6764705,Kirk,6/6/2013,f,Paddington,Sydney,Entire house,Entire home/apt,5,318.0,t,0,3,93.0,10.0,8.0,10.0,10.0,10.0,12_2020.csv,2020-12
4591862,20201200000000,2020-12-15,23802752,Julia,16/11/2014,f,Manly,Northern Beaches,Entire house,Entire home/apt,5,307.0,t,0,2,100.0,9.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4596819,20201200000000,2020-12-15,23827404,Matt,16/11/2014,f,Bondi Junction,Waverley,Entire house,Entire home/apt,9,890.0,t,0,0,,,,,,,12_2020.csv,2020-12
4597470,20201200000000,2020-12-16,8169284,Amish,15/8/2013,t,Haymarket,Sydney,Entire apartment,Entire home/apt,3,100.0,t,0,187,93.0,10.0,9.0,10.0,10.0,10.0,12_2020.csv,2020-12
4597488,20201200000000,2020-12-15,23270918,Ian,2/11/2014,f,Bondi Beach,Woollahra,Entire apartment,Entire home/apt,5,400.0,t,7,4,90.0,10.0,10.0,10.0,10.0,10.0,12_2020.csv,2020-12
4597622,20201200000000,2020-12-16,1859383,Jelle,4/3/2012,t,Randwick,Randwick,Private room in apartment,Private room,1,45.0,t,0,48,93.0,10.0,9.0,9.0,10.0,9.0,12_2020.csv,2020-12
4597917,20201200000000,2020-12-15,23832631,Trinity,16/11/2014,f,Woollahra,Woollahra,Entire townhouse,Entire home/apt,6,450.0,t,23,2,100.0,10.0,8.0,10.0,10.0,8.0,12_2020.csv,2020-12
4598180,20201200000000,2020-12-15,23834134,Crystal,17/11/2014,f,,Northern Beaches,Entire apartment,Entire home/apt,2,164.0,t,0,2,90.0,9.0,9.0,9.0,9.0,7.0,12_2020.csv,2020-12
4598215,20201200000000,2020-12-16,16026854,Tracey McArdles Exclusive Property,27/5/2014,f,Paddington,Sydney,Entire apartment,Entire home/apt,4,414.0,t,1,1,60.0,8.0,6.0,10.0,8.0,8.0,12_2020.csv,2020-12
4598493,20201200000000,2020-12-16,6875353,Nathan,12/6/2013,f,Overseas,Sydney,Entire townhouse,Entire home/apt,7,264.0,t,0,170,87.0,9.0,9.0,10.0,10.0,9.0,12_2020.csv,2020-12
4598781,20201200000000,2020-12-15,14414225,Edward,17/4/2014,f,Waverly,Waverley,Entire apartment,Entire home/apt,2,171.0,t,0,4,80.0,9.0,9.0,10.0,10.0,8.0,12_2020.csv,2020-12
4605620,20201200000000,2020-12-16,22039616,Daniel,2/10/2014,f,Kingsford,Randwick,Entire house,Entire home/apt,6,850.0,t,0,0,,,,,,,12_2020.csv,2020-12
