index,listing_neighbourhood,year_month,active_listings_rate,min_price_active,max_price_active,median_price_active,avg_price_active,distinct_hosts,superhost_rate,avg_review_score_active,active_listings,inactive_listings,total_stays,avg_estimated_revenue_per_active,pct_change_active_listings,pct_change_inactive_listings
326,Willoughby,2020-07,100.0,22.0,2711.0,119.0,219.20529801324503,334.0,10.479041916167663,91.91,453.0,0.0,7516.0,3250.3222958057395,-13.54961832061069,
327,Willoughby,2020-08,100.0,24.0,2600.0,103.5,168.69006437768243,348.0,10.919540229885058,91.90384615384616,467.0,0.0,7843.0,2980.5308351177728,3.0905077262693093,
328,Willoughby,2020-09,100.0,19.0,2600.0,102.0,172.21714,376.0,11.170212765957446,91.9607250755287,501.0,0.0,8792.0,3188.4750698602793,7.280513918629561,
329,Willoughby,2020-10,100.0,24.0,5000.0,100.5,183.24857723577236,371.0,11.05121293800539,92.03086419753086,493.0,0.0,9741.0,4110.198782961461,-1.5968063872255467,
330,Willoughby,2020-11,100.0,24.0,5000.0,102.0,178.45661157024793,372.0,11.559139784946236,92.47115384615384,485.0,0.0,9212.0,3805.6268041237113,-1.6227180527383367,
331,Willoughby,2020-12,100.0,22.0,5000.0,114.0,188.2815734989648,375.0,11.733333333333333,92.33993399339934,485.0,0.0,10821.0,4323.488659793815,0.0,
332,Willoughby,2021-01,100.0,24.0,5000.0,110.0,189.11065573770492,373.0,11.528150134048257,92.47882736156352,490.0,0.0,10220.0,4208.812244897959,1.0309278350515427,
333,Willoughby,2021-02,99.79035639412997,24.0,5000.0,112.0,182.58736842105264,367.0,11.444141689373296,92.64724919093851,476.0,1.0,9474.0,3861.90756302521,-2.857142857142858,inf
334,Willoughby,2021-03,99.79123173277662,24.0,5000.0,110.0,184.74213836477986,366.0,11.475409836065573,92.56913183279742,478.0,1.0,9790.0,4015.686192468619,0.42016806722688926,0.0
335,Willoughby,2021-04,99.7872340425532,24.0,5000.0,110.0,187.56623931623932,358.0,10.893854748603351,92.29508196721312,469.0,1.0,9629.0,4036.7505330490403,-1.882845188284521,0.0
336,Woollahra,2020-05,100.0,23.0,5000.0,150.0,297.9481865284974,1281.0,8.508977361436378,93.54662698412699,1549.0,0.0,34279.0,5906.88766946417,,
337,Woollahra,2020-06,100.0,23.0,5000.0,150.0,300.4070385126162,1255.0,8.286852589641434,93.5295918367347,1510.0,0.0,34176.0,6004.447682119206,-2.517753389283406,
338,Woollahra,2020-07,100.0,27.0,5000.0,150.0,315.03223330775137,1080.0,8.518518518518519,93.65876777251185,1306.0,0.0,28902.0,6079.405053598775,-13.509933774834437,
339,Woollahra,2020-08,100.0,28.0,5000.0,150.0,294.46522433460075,1094.0,8.592321755027422,93.71362048894063,1318.0,0.0,28798.0,5946.208770864947,0.9188361408882129,
340,Woollahra,2020-09,100.0,20.0,5000.0,150.0,303.7098432174506,1216.0,7.894736842105263,93.71125265392782,1472.0,0.0,33244.0,6270.130332880434,11.684370257966625,
341,Woollahra,2020-10,100.0,20.0,5000.0,150.0,307.6460111576011,1198.0,7.846410684474124,93.72282608695652,1438.0,0.0,33774.0,6582.232872044507,-2.309782608695654,
342,Woollahra,2020-11,100.0,20.0,5000.0,150.0,291.97946175637395,1192.0,7.969798657718121,93.69137168141593,1415.0,0.0,33103.0,6332.563250883392,-1.599443671766343,
343,Woollahra,2020-12,100.0,25.0,5000.0,155.0,312.8757183908046,1172.0,7.764505119453926,93.7591743119266,1396.0,0.0,34094.0,6997.51217765043,-1.342756183745586,
344,Woollahra,2021-01,100.0,25.0,5000.0,150.0,305.8291276135544,1164.0,7.646048109965636,93.69839449541284,1390.0,0.0,33614.0,6632.197841726619,-0.42979942693409656,
345,Woollahra,2021-02,99.92764109985528,25.0,5000.0,152.0,312.8333333333333,1157.0,7.865168539325842,93.75288683602771,1381.0,1.0,32320.0,6266.18754525706,-0.6474820143884896,inf
346,Woollahra,2021-03,100.0,25.0,5000.0,150.0,309.2607742878013,1152.0,7.725694444444445,93.6934731934732,1370.0,0.0,32364.0,6112.837226277372,-0.7965242577842147,-100.0
347,Woollahra,2021-04,99.77134146341463,25.0,5000.0,151.0,318.12193251533745,1101.0,7.811080835603996,93.93040293040293,1309.0,3.0,31858.0,6563.271199388846,-4.45255474452555,inf
